Agent_ID,Stop_Number,Order_ID,Distance_km,Category,Priority_Score,Weather,Traffic,Cumulative_Distance_km
1,5035,wglh928631435,17.1,Sports,2.244,Cloudy,Low ,267096.69
1,5036,fvzm701683497,17.14,Home,2.244,Windy,Low ,267113.82
1,5037,tpac164278116,19.09,Apparel,2.244,Sunny,Jam ,267132.91
1,5038,qsnw285668064,19.62,Snacks,2.244,Sandstorms,Low ,267152.53
1,5039,rrtb289825037,19.67,Electronics,2.244,Sandstorms,Jam ,267172.2
1,5040,efdx471867417,19.69,Jewelry,2.244,Stormy,Low ,267191.89
1,5041,zsab822695171,19.88,Kitchen,2.244,Sunny,Jam ,267211.77
1,5042,mzao454518679,19.91,Jewelry,2.244,Cloudy,Low ,267231.69
1,5043,nqro604328231,19.97,Jewelry,2.244,Sandstorms,Low ,267251.66
1,5044,scln006747357,20.18,Sports,2.244,Fog,Low ,267271.84
1,5045,lcog495812217,20.21,Cosmetics,2.244,Fog,Low ,267292.05
1,5046,ybnd674104711,20.25,Pet Supplies,2.244,Stormy,Jam ,267312.3
1,5047,jbgw365776338,20.85,Pet Supplies,2.244,Sandstorms,Jam ,267333.15
1,5048,xsja630658094,5022.49,Jewelry,2.244,Fog,Low ,272355.64
1,5049,iwdw916784543,9.06,Kitchen,2.227,Sandstorms,Low ,272364.7
1,5050,lydu356315603,9.06,Kitchen,2.227,Sunny,Low ,272373.76
1,5051,qjfs407273920,9.09,Clothing,2.227,Fog,Low ,272382.84
1,5052,wfej916146668,9.12,Shoes,2.227,Fog,Medium ,272391.97
1,5053,skse746981726,9.19,Kitchen,2.227,Sandstorms,Jam ,272401.16
1,5054,sfrj272548387,9.19,Skincare,2.227,Stormy,Jam ,272410.35
1,5055,yucd410527852,9.22,Toys,2.227,Sunny,Jam ,272419.57
1,5056,gfvd575479910,9.31,Outdoors,2.227,Sandstorms,Jam ,272428.89
1,5057,evke003358016,9.32,Cosmetics,2.227,Fog,Jam ,272438.2
1,5058,touu754082448,9.32,Home,2.227,Windy,Jam ,272447.52
1,5059,bpai686647471,9.35,Clothing,2.227,Sunny,Low ,272456.86
1,5060,mwpx057345633,10.26,Pet Supplies,2.227,Stormy,Medium ,272467.12
1,5061,zrbs605744064,10.26,Clothing,2.227,Fog,Low ,272477.38
1,5062,ifrx960645525,10.43,Shoes,2.227,Cloudy,Low ,272487.8
1,5063,oxqp874288651,10.59,Clothing,2.227,Sunny,Jam ,272498.39
1,5064,hwkz004169527,10.64,Pet Supplies,2.227,Windy,Medium ,272509.03
1,5065,jasm625399773,10.7,Sports,2.227,Sandstorms,Jam ,272519.74
1,5066,kcrm223957361,10.72,Jewelry,2.227,Windy,Low ,272530.46
1,5067,qlyt378778315,10.73,Electronics,2.227,Fog,Low ,272541.18
1,5068,ipgs862871136,10.81,Snacks,2.227,Sunny,Low ,272551.99
1,5069,omdc143855466,10.87,Snacks,2.227,Stormy,Jam ,272562.86
1,5070,ixaq671943686,10.87,Clothing,2.227,Sandstorms,Medium ,272573.73
1,5071,lmpc844133512,11.91,Apparel,2.227,Stormy,Low ,272585.64
1,5072,zbvw917149958,12.07,Jewelry,2.227,Sunny,Jam ,272597.72
1,5073,olja955510683,12.1,Kitchen,2.227,Sunny,Low ,272609.81
1,5074,usgj877187387,12.16,Clothing,2.227,Sandstorms,Low ,272621.97
1,5075,iybt403878809,12.16,Books,2.227,Sandstorms,Jam ,272634.14
1,5076,akhv484625139,12.16,Skincare,2.227,Stormy,Medium ,272646.3
1,5077,zrfg201493708,12.26,Kitchen,2.227,Sunny,Jam ,272658.55
1,5078,upiw093128377,12.42,Home,2.227,Stormy,Medium ,272670.97
1,5079,exna142928220,12.42,Toys,2.227,Windy,Low ,272683.39
1,5080,fmdg457548764,12.42,Sports,2.227,Windy,Jam ,272695.81
1,5081,vblg661497503,12.42,Outdoors,2.227,Sandstorms,Jam ,272708.23
1,5082,impm552358876,12.42,Books,2.227,Stormy,Jam ,272720.65
1,5083,rleh153953902,12.46,Outdoors,2.227,Sandstorms,Jam ,272733.11
1,5084,qfqq668307572,13.41,Jewelry,2.227,Stormy,Low ,272746.52
1,5085,huzh623084156,13.62,Clothing,2.227,Sunny,Low ,272760.14
1,5086,cdnf336172049,13.68,Snacks,2.227,Windy,Medium ,272773.82
1,5087,uamm095508014,13.74,Sports,2.227,Cloudy,Low ,272787.56
1,5088,jhpq716114658,13.79,Snacks,2.227,Cloudy,Low ,272801.35
1,5089,vpgt555424025,13.79,Sports,2.227,Sunny,Medium ,272815.14
1,5090,sivj175158571,13.83,Jewelry,2.227,Stormy,Low ,272828.96
1,5091,fzfb597706084,13.83,Toys,2.227,Sandstorms,Medium ,272842.79
1,5092,gyci011992654,13.97,Sports,2.227,Sandstorms,Low ,272856.77
1,5093,ngzu835427684,13.97,Electronics,2.227,Cloudy,Low ,272870.74
1,5094,osrq376372063,14.02,Toys,2.227,Sandstorms,Low ,272884.76
1,5095,cnfd174268857,16.6,Home,2.227,Fog,Low ,272901.36
1,5096,snxt657345988,16.64,Jewelry,2.227,Windy,Medium ,272918.0
1,5097,kezr251130795,16.66,Kitchen,2.227,Sandstorms,Low ,272934.66
1,5098,ssnp170083586,16.72,Skincare,2.227,Windy,Low ,272951.38
1,5099,mbci566161668,16.83,Cosmetics,2.227,Sunny,Low ,272968.21
1,5100,kuwm277392760,16.85,Toys,2.227,Sandstorms,Jam ,272985.06
1,5101,kydl362632259,16.9,Clothing,2.227,Cloudy,Low ,273001.97
1,5102,ycpn741154463,17.07,Toys,2.227,Stormy,Low ,273019.04
1,5103,pynf739810694,17.14,Kitchen,2.227,Sunny,Jam ,273036.18
1,5104,oewy932938193,17.16,Clothing,2.227,Windy,Jam ,273053.34
1,5105,apdo045165750,19.36,Pet Supplies,2.227,Sunny,Medium ,273072.7
1,5106,lxsd487463989,19.62,Home,2.227,Sunny,Jam ,273092.32
1,5107,tboh870850321,19.66,Electronics,2.227,Windy,Low ,273111.98
1,5108,ouxp951287803,19.76,Snacks,2.227,Stormy,Medium ,273131.74
1,5109,pszf462397050,19.76,Snacks,2.227,Windy,Jam ,273151.5
1,5110,vxin531223497,19.91,Electronics,2.227,Windy,Low ,273171.42
1,5111,inug539100386,19.92,Toys,2.227,Windy,Low ,273191.33
1,5112,cnon911182771,20.18,Apparel,2.227,Cloudy,Low ,273211.51
1,5113,jjic494233531,20.18,Jewelry,2.227,Windy,Medium ,273231.69
1,5114,htqh083250450,20.21,Apparel,2.227,Sandstorms,Low ,273251.9
1,5115,dqzg174164456,20.25,Skincare,2.227,Windy,Medium ,273272.15
1,5116,anny797357244,20.25,Toys,2.227,Stormy,Jam ,273292.4
1,5117,hvbr965160771,20.85,Cosmetics,2.227,Windy,Medium ,273313.26
1,5118,enqe362930855,1.47,Snacks,2.222,Fog,Low ,273314.72
1,5119,anrm427984810,1.49,Snacks,2.222,Cloudy,High ,273316.21
1,5120,abqq338264918,1.51,Outdoors,2.222,Stormy,Low ,273317.72
1,5121,nigy662516335,1.51,Kitchen,2.222,Stormy,Low ,273319.23
1,5122,rtrs287557759,1.51,Cosmetics,2.222,Fog,High ,273320.75
1,5123,tiij798359162,1.51,Toys,2.222,Sandstorms,Low ,273322.26
1,5124,ywqt342960968,1.51,Sports,2.222,Sandstorms,Low ,273323.77
1,5125,xkmn338884751,1.53,Kitchen,2.222,Sandstorms,Low ,273325.3
1,5126,uwws462787859,1.54,Skincare,2.222,Windy,Low ,273326.84
1,5127,ryma268770427,1.55,Snacks,2.222,Windy,Low ,273328.4
1,5128,ypif437551514,2.98,Shoes,2.222,Stormy,Low ,273331.37
1,5129,tudc989281085,3.02,Apparel,2.222,Windy,High ,273334.39
1,5130,frqe862417636,3.03,Pet Supplies,2.222,Fog,High ,273337.42
1,5131,xqpq081244258,3.03,Kitchen,2.222,Stormy,High ,273340.44
1,5132,acoy391566259,3.04,Home,2.222,Stormy,High ,273343.48
1,5133,srfk293042837,3.04,Jewelry,2.222,Stormy,Low ,273346.53
1,5134,jhzv281442401,3.06,Sports,2.222,Sandstorms,Low ,273349.59
1,5135,fvol137475471,3.07,Kitchen,2.222,Fog,High ,273352.66
1,5136,fiug831397201,3.11,Toys,2.222,Cloudy,High ,273355.77
1,5137,ondg634965348,3.11,Snacks,2.222,Stormy,High ,273358.87
1,5138,ajuf507767249,3.11,Jewelry,2.222,Fog,High ,273361.98
1,5139,cdrd329167302,3.12,Electronics,2.222,Sandstorms,Low ,273365.1
1,5140,aizt195376571,4.47,Books,2.222,Sandstorms,Medium ,273369.57
1,5141,vjgd258634662,4.47,Snacks,2.222,Stormy,Jam ,273374.04
1,5142,ljlp552927497,4.47,Clothing,2.222,Stormy,Medium ,273378.51
1,5143,kcpf414421158,4.54,Snacks,2.222,Sandstorms,Medium ,273383.05
1,5144,vvcz078314566,4.54,Skincare,2.222,Sunny,Jam ,273387.6
1,5145,pjnt725096544,4.56,Kitchen,2.222,Sandstorms,Medium ,273392.16
1,5146,pfsd705637040,4.59,Cosmetics,2.222,Sandstorms,Medium ,273396.75
1,5147,pyti169216443,4.6,Snacks,2.222,Stormy,Medium ,273401.34
1,5148,zmfe539047459,4.66,Cosmetics,2.222,Stormy,Low ,273406.01
1,5149,bhyf364527855,5.96,Skincare,2.222,Stormy,High ,273411.97
1,5150,jiko369131730,6.05,Pet Supplies,2.222,Windy,High ,273418.02
1,5151,ygmw532609234,6.05,Shoes,2.222,Cloudy,High ,273424.07
1,5152,wiiv100133306,6.06,Electronics,2.222,Sandstorms,High ,273430.13
1,5153,lptg811070176,6.08,Kitchen,2.222,Cloudy,High ,273436.21
1,5154,gqfp528747397,6.12,Pet Supplies,2.222,Cloudy,High ,273442.33
1,5155,ugmp895458463,6.13,Books,2.222,Stormy,High ,273448.46
1,5156,ftnu409868269,6.15,Clothing,2.222,Windy,High ,273454.6
1,5157,buks679972482,6.15,Apparel,2.222,Sandstorms,High ,273460.75
1,5158,lhzt123454722,6.21,Jewelry,2.222,Cloudy,High ,273466.96
1,5159,lvbx126214365,6.21,Jewelry,2.222,Cloudy,Medium ,273473.17
1,5160,qhoc894614434,6.24,Home,2.222,Cloudy,Medium ,273479.41
1,5161,dnst235935890,7.63,Books,2.222,Sandstorms,Jam ,273487.05
1,5162,abuq949808444,7.65,Snacks,2.222,Sandstorms,Jam ,273494.69
1,5163,ahkp753255601,7.66,Apparel,2.222,Fog,Low ,273502.36
1,5164,wbsa245876054,7.68,Electronics,2.222,Cloudy,Medium ,273510.04
1,5165,eusy277336320,7.76,Toys,2.222,Stormy,Jam ,273517.8
1,5166,xbkq799794272,7.76,Electronics,2.222,Stormy,Medium ,273525.56
1,5167,qlor466719853,7.76,Kitchen,2.222,Cloudy,Jam ,273533.32
1,5168,syuh622853946,7.79,Shoes,2.222,Fog,Medium ,273541.11
1,5169,ihfk364920198,7.79,Sports,2.222,Windy,Low ,273548.9
1,5170,zwfe573779158,8.81,Jewelry,2.222,Cloudy,Jam ,273557.72
1,5171,gqlx787463216,8.94,Jewelry,2.222,Cloudy,Jam ,273566.66
1,5172,tbxm807316167,9.16,Shoes,2.222,Sunny,Medium ,273575.81
1,5173,miiy696831454,9.22,Shoes,2.222,Cloudy,Jam ,273585.04
1,5174,lvnz338217830,9.31,Electronics,2.222,Stormy,Medium ,273594.35
1,5175,jbaf212961143,9.31,Jewelry,2.222,Cloudy,Jam ,273603.66
1,5176,ajue290146658,9.31,Outdoors,2.222,Windy,Medium ,273612.98
1,5177,zkec470216507,9.33,Home,2.222,Cloudy,Medium ,273622.3
1,5178,ordj040566864,10.42,Jewelry,2.222,Cloudy,Low ,273632.72
1,5179,gdoo723015663,10.56,Shoes,2.222,Sunny,Low ,273643.29
1,5180,xtfg939020401,10.64,Kitchen,2.222,Stormy,Medium ,273653.93
1,5181,ejnn047402518,10.71,Pet Supplies,2.222,Cloudy,Low ,273664.63
1,5182,fjoi780458604,10.71,Snacks,2.222,Stormy,Low ,273675.34
1,5183,hnpo666441693,10.73,Home,2.222,Sunny,Low ,273686.07
1,5184,qimw102716597,10.87,Apparel,2.222,Sandstorms,Low ,273696.94
1,5185,cacj492529963,10.88,Toys,2.222,Stormy,Jam ,273707.82
1,5186,zdic002651358,10.91,Skincare,2.222,Stormy,Jam ,273718.72
1,5187,qwoa075323042,11.92,Toys,2.222,Sunny,Jam ,273730.64
1,5188,tqvd212137754,12.07,Apparel,2.222,Stormy,Low ,273742.71
1,5189,agpt364045296,12.16,Outdoors,2.222,Windy,Jam ,273754.87
1,5190,nrbx650501605,12.24,Electronics,2.222,Sandstorms,Low ,273767.11
1,5191,skjo186892385,12.26,Apparel,2.222,Sandstorms,Jam ,273779.37
1,5192,clan274636837,12.42,Home,2.222,Stormy,Jam ,273791.79
1,5193,keud494395490,12.48,Toys,2.222,Sunny,Medium ,273804.27
1,5194,haxa081850079,13.41,Books,2.222,Stormy,Jam ,273817.68
1,5195,drix495674647,13.41,Home,2.222,Stormy,Low ,273831.08
1,5196,jtin070743930,13.48,Skincare,2.222,Windy,Medium ,273844.56
1,5197,xryv805004285,13.58,Books,2.222,Stormy,Jam ,273858.15
1,5198,fhco827148157,13.61,Clothing,2.222,Sunny,Medium ,273871.76
1,5199,ssvo692214859,13.68,Snacks,2.222,Stormy,Low ,273885.44
1,5200,wnfk736825878,13.97,Outdoors,2.222,Stormy,Jam ,273899.41
1,5201,jhwe686122755,13.97,Outdoors,2.222,Windy,Jam ,273913.38
1,5202,xczy934335352,14.02,Toys,2.222,Cloudy,Low ,273927.4
1,5203,qclw012155217,16.48,Pet Supplies,2.222,Sunny,Medium ,273943.88
1,5204,mttt081437761,16.6,Outdoors,2.222,Cloudy,Low ,273960.48
1,5205,jbvx111233721,16.64,Books,2.222,Sunny,Jam ,273977.12
1,5206,kbrz180970366,16.83,Skincare,2.222,Sunny,Jam ,273993.95
1,5207,yoeg398001377,17.08,Electronics,2.222,Stormy,Low ,274011.03
1,5208,fztk457522329,17.1,Apparel,2.222,Windy,Jam ,274028.12
1,5209,fkzn665845804,19.62,Books,2.222,Sunny,Jam ,274047.74
1,5210,rnjl375856115,19.76,Jewelry,2.222,Sunny,Medium ,274067.5
1,5211,cqox145533275,19.97,Sports,2.222,Windy,Low ,274087.48
1,5212,hpwv511862579,20.18,Home,2.222,Windy,Jam ,274107.66
1,5213,lrfq444206866,20.85,Shoes,2.222,Stormy,Low ,274128.51
1,5214,qxrx507633055,5891.45,Sports,2.222,Windy,Medium ,280019.96
1,5215,bnxs936910027,1.55,Shoes,2.216,Sandstorms,Low ,280021.51
1,5216,jjov090622091,2.98,Toys,2.216,Windy,Low ,280024.49
1,5217,uqen731118662,3.06,Toys,2.216,Windy,Low ,280027.55
1,5218,tisu817355085,3.11,Clothing,2.216,Stormy,Low ,280030.66
1,5219,vfne967982955,3.12,Books,2.216,Stormy,Low ,280033.78
1,5220,wshg209675312,3.12,Kitchen,2.216,Sandstorms,Low ,280036.9
1,5221,zvto073144073,7.56,Clothing,2.216,Windy,Low ,280044.46
1,5222,auoz732027653,7.57,Snacks,2.216,Stormy,Low ,280052.03
1,5223,cwzs640499905,7.76,Electronics,2.216,Windy,Low ,280059.79
1,5224,gqgx934045235,3.11,Home,2.211,Windy,Low ,280062.9
1,5225,adiv498964791,7.65,Books,2.211,Sandstorms,Low ,280070.55
1,5226,iepd496566716,3.02,Jewelry,2.205,Stormy,Low ,280073.57
1,5227,dbmh313814998,4.63,Home,2.205,Stormy,Low ,280078.2
1,5228,ajzu024590448,1.55,Apparel,2.2,Sandstorms,Low ,280079.75
1,5229,mjor115986718,1.55,Sports,2.2,Sandstorms,Low ,280081.3
1,5230,qvqc616799840,3.05,Electronics,2.2,Windy,Low ,280084.36
1,5231,umtl750045775,3.11,Toys,2.2,Windy,Low ,280087.46
1,5232,ieqi195313800,3.12,Cosmetics,2.2,Stormy,Low ,280090.58
1,5233,duyx574921888,4.59,Sports,2.2,Stormy,Low ,280095.17
1,5234,ybyw918632248,7.79,Jewelry,2.2,Sandstorms,Low ,280102.96
1,5235,vwqm456983995,1.47,Jewelry,2.195,Sandstorms,Low ,280104.43
1,5236,ojns842166724,1.49,Pet Supplies,2.195,Fog,Low ,280105.92
1,5237,zyro722162232,1.51,Jewelry,2.195,Sandstorms,Low ,280107.43
1,5238,cpdf968258068,1.53,Jewelry,2.195,Sandstorms,Low ,280108.95
1,5239,osjv233336521,1.54,Sports,2.195,Sunny,High ,280110.5
1,5240,kdfb075987561,3.03,Electronics,2.195,Sandstorms,Low ,280113.52
1,5241,oiws150195768,3.05,Books,2.195,Fog,Low ,280116.58
1,5242,kmfo915470464,3.06,Kitchen,2.195,Stormy,Low ,280119.64
1,5243,vepw841898632,3.11,Home,2.195,Sandstorms,Low ,280122.75
1,5244,midh010644530,4.41,Books,2.195,Sunny,Medium ,280127.15
1,5245,ezlc523531820,4.47,Shoes,2.195,Sandstorms,Medium ,280131.62
1,5246,tqgg076500935,4.47,Books,2.195,Cloudy,Low ,280136.09
1,5247,axbg984942798,4.53,Electronics,2.195,Sandstorms,Low ,280140.62
1,5248,gckw159650713,4.53,Books,2.195,Sunny,Jam ,280145.15
1,5249,lmgx922384300,4.56,Toys,2.195,Sunny,Jam ,280149.71
1,5250,ljmd897210156,4.6,Snacks,2.195,Cloudy,Medium ,280154.31
1,5251,cimd105257572,4.66,Apparel,2.195,Windy,Jam ,280158.96
1,5252,lwnt720568812,4.66,Home,2.195,Stormy,Low ,280163.63
1,5253,nuor446848415,4.67,Outdoors,2.195,Fog,Jam ,280168.3
1,5254,ogyi672381373,5.96,Clothing,2.195,Sandstorms,Medium ,280174.26
1,5255,bork151675301,6.11,Clothing,2.195,Sandstorms,Medium ,280180.37
1,5256,vcsk118550729,6.15,Snacks,2.195,Fog,High ,280186.52
1,5257,ygkn654411475,6.22,Skincare,2.195,Sunny,Medium ,280192.73
1,5258,jeyw444742477,7.45,Apparel,2.195,Sandstorms,Medium ,280200.18
1,5259,mgbj572767334,7.6,Electronics,2.195,Sandstorms,Medium ,280207.78
1,5260,dqsq341685771,7.65,Clothing,2.195,Fog,Jam ,280215.43
1,5261,lvsp192844137,7.66,Kitchen,2.195,Sunny,Medium ,280223.09
1,5262,uxzx120160822,7.77,Jewelry,2.195,Fog,Jam ,280230.87
1,5263,fuyj489219389,7.77,Pet Supplies,2.195,Cloudy,Medium ,280238.64
1,5264,ipuw079341254,7.79,Electronics,2.195,Windy,Jam ,280246.43
1,5265,qhlg637810622,9.08,Electronics,2.195,Sandstorms,Medium ,280255.5
1,5266,oppg090378683,9.18,Apparel,2.195,Windy,Low ,280264.69
1,5267,myru493160868,9.31,Pet Supplies,2.195,Fog,Jam ,280274.0
1,5268,xhme439048664,9.33,Snacks,2.195,Fog,Jam ,280283.33
1,5269,vdzs491067376,9.36,Outdoors,2.195,Sandstorms,Jam ,280292.69
1,5270,pldv643817776,10.72,Books,2.195,Stormy,Low ,280303.41
1,5271,erka511930245,10.76,Pet Supplies,2.195,Cloudy,Low ,280314.17
1,5272,hpcz352672904,10.87,Toys,2.195,Stormy,Medium ,280325.04
1,5273,ztrj325694647,11.92,Toys,2.195,Cloudy,Low ,280336.95
1,5274,hurh646384614,12.1,Skincare,2.195,Windy,Medium ,280349.05
1,5275,bwxe769856503,12.26,Kitchen,2.195,Sandstorms,Medium ,280361.31
1,5276,hush343800195,12.29,Snacks,2.195,Sandstorms,Jam ,280373.6
1,5277,nnbt066251992,12.42,Shoes,2.195,Windy,Jam ,280386.02
1,5278,msso587061939,12.42,Cosmetics,2.195,Fog,Low ,280398.44
1,5279,safa558208784,12.46,Books,2.195,Sandstorms,Medium ,280410.91
1,5280,ddvt427147696,13.18,Pet Supplies,2.195,Sandstorms,Jam ,280424.09
1,5281,vkdu241668887,13.63,Home,2.195,Stormy,Low ,280437.72
1,5282,rkzf931445346,13.83,Pet Supplies,2.195,Stormy,Low ,280451.55
1,5283,jtaz863918031,13.99,Electronics,2.195,Windy,Medium ,280465.54
1,5284,otqh745386320,13.99,Toys,2.195,Sunny,Low ,280479.53
1,5285,gihj938971277,13.99,Cosmetics,2.195,Windy,Medium ,280493.52
1,5286,kmwd766902314,16.64,Shoes,2.195,Sandstorms,Medium ,280510.16
1,5287,qdrr360231079,16.83,Sports,2.195,Sunny,Jam ,280526.98
1,5288,onuj130671344,16.85,Skincare,2.195,Windy,Jam ,280543.83
1,5289,hcrw487363141,16.9,Snacks,2.195,Sunny,Jam ,280560.74
1,5290,ploo363254812,17.07,Apparel,2.195,Cloudy,Low ,280577.81
1,5291,ldio381176434,19.47,Electronics,2.195,Stormy,Medium ,280597.28
1,5292,jlxe266160720,19.62,Apparel,2.195,Sandstorms,Low ,280616.9
1,5293,fwrm075613669,19.66,Electronics,2.195,Sunny,Jam ,280636.56
1,5294,oyxe540902247,19.76,Outdoors,2.195,Windy,Medium ,280656.32
1,5295,yrtd794528033,19.97,Kitchen,2.195,Stormy,Medium ,280676.3
1,5296,oxfo185582700,19.98,Clothing,2.195,Sunny,Jam ,280696.27
1,5297,uzml040028140,20.18,Books,2.195,Sandstorms,Medium ,280716.45
1,5298,flvq814351147,20.85,Kitchen,2.195,Windy,Medium ,280737.31
1,5299,dltl375627423,20.97,Jewelry,2.195,Cloudy,Low ,280758.28
1,5300,lvyo692349637,1.53,Outdoors,2.19,Windy,High ,280759.8
1,5301,hnpn597266257,1.53,Apparel,2.19,Stormy,High ,280761.34
1,5302,xehz202176644,1.53,Snacks,2.19,Sandstorms,High ,280762.87
1,5303,ddrb975475605,1.54,Pet Supplies,2.19,Sandstorms,Low ,280764.4
1,5304,tywd647186298,1.55,Electronics,2.19,Windy,High ,280765.96
1,5305,snfq817215173,2.98,Skincare,2.19,Windy,Low ,280768.94
1,5306,rlud009813199,3.02,Snacks,2.19,Sunny,Low ,280771.96
1,5307,xexr749662819,3.06,Pet Supplies,2.19,Stormy,Low ,280775.02
1,5308,keav407871306,3.06,Shoes,2.19,Sunny,High ,280778.08
1,5309,bycp511272071,3.07,Clothing,2.19,Windy,Low ,280781.15
1,5310,ubiv969372877,3.07,Apparel,2.19,Windy,Low ,280784.23
1,5311,ecng782041750,3.1,Electronics,2.19,Windy,Low ,280787.33
1,5312,vjai581717887,3.1,Outdoors,2.19,Stormy,High ,280790.44
1,5313,sczy262142030,3.11,Apparel,2.19,Stormy,Low ,280793.54
1,5314,cpvh181512700,3.11,Sports,2.19,Fog,Low ,280796.65
1,5315,kbym606164377,3.12,Cosmetics,2.19,Stormy,Low ,280799.77
1,5316,jrne260903369,3.12,Sports,2.19,Sunny,High ,280802.88
1,5317,ddmz086986979,4.46,Electronics,2.19,Windy,Jam ,280807.35
1,5318,jmpf148908654,4.47,Jewelry,2.19,Sunny,Jam ,280811.82
1,5319,pgpa055226569,4.54,Books,2.19,Sunny,Jam ,280816.35
1,5320,jhso724978578,4.6,Apparel,2.19,Sandstorms,Low ,280820.95
1,5321,eumg793966749,4.61,Clothing,2.19,Fog,Medium ,280825.56
1,5322,xrou628500081,4.61,Kitchen,2.19,Stormy,Medium ,280830.17
1,5323,elxp906160042,4.66,Outdoors,2.19,Sandstorms,Low ,280834.83
1,5324,gntk342640610,4.66,Snacks,2.19,Stormy,Medium ,280839.49
1,5325,qabe630519730,4.66,Books,2.19,Stormy,Medium ,280844.16
1,5326,trzf963123287,4.67,Cosmetics,2.19,Cloudy,Jam ,280848.83
1,5327,dkud793113460,4.67,Toys,2.19,Windy,Low ,280853.5
1,5328,spkk640011484,5.96,Kitchen,2.19,Sandstorms,High ,280859.46
1,5329,lkoy975961213,6.04,Jewelry,2.19,Sunny,Medium ,280865.5
1,5330,dbvc932925300,6.13,Cosmetics,2.19,Windy,High ,280871.63
1,5331,kwvu360220633,6.13,Kitchen,2.19,Cloudy,High ,280877.76
1,5332,eqgz951259505,6.21,Shoes,2.19,Cloudy,High ,280883.97
1,5333,udfu223346523,6.21,Cosmetics,2.19,Stormy,High ,280890.18
1,5334,tdch343614291,6.21,Clothing,2.19,Sandstorms,High ,280896.39
1,5335,ciwp465760294,6.23,Clothing,2.19,Windy,Medium ,280902.62
1,5336,elxy897575179,6.24,Sports,2.19,Sandstorms,High ,280908.86
1,5337,juin723312217,7.49,Pet Supplies,2.19,Sunny,Jam ,280916.35
1,5338,zhrm212545723,7.56,Shoes,2.19,Sunny,Medium ,280923.91
1,5339,bbrb947628524,7.6,Apparel,2.19,Windy,Medium ,280931.52
1,5340,ekee291439036,7.65,Jewelry,2.19,Sandstorms,Low ,280939.16
1,5341,vxya052262587,7.68,Sports,2.19,Sunny,Medium ,280946.85
1,5342,wmzm309836557,7.76,Toys,2.19,Cloudy,Low ,280954.61
1,5343,hglj502288965,7.77,Jewelry,2.19,Sunny,Low ,280962.38
1,5344,wgzj196585176,7.79,Cosmetics,2.19,Cloudy,Medium ,280970.17
1,5345,nnlb625487551,7.79,Outdoors,2.19,Windy,Medium ,280977.96
1,5346,ciws908979627,8.99,Snacks,2.19,Sunny,Medium ,280986.95
1,5347,juvb675989257,9.07,Electronics,2.19,Sandstorms,Medium ,280996.03
1,5348,rwtm252641423,9.08,Jewelry,2.19,Sunny,Jam ,281005.1
1,5349,lwnc546343549,9.18,Toys,2.19,Fog,Jam ,281014.28
1,5350,pofu279612768,9.19,Apparel,2.19,Sunny,Medium ,281023.47
1,5351,tqsp122971019,9.31,Books,2.19,Fog,Jam ,281032.78
1,5352,nwpc430911168,9.32,Clothing,2.19,Sunny,Medium ,281042.1
1,5353,derz738330059,9.33,Electronics,2.19,Stormy,Jam ,281051.43
1,5354,edrq113252042,10.43,Shoes,2.19,Sunny,Medium ,281061.85
1,5355,ghiq968772040,10.59,Sports,2.19,Cloudy,Low ,281072.44
1,5356,iwtd313068443,10.64,Shoes,2.19,Windy,Jam ,281083.08
1,5357,liam164484358,10.71,Sports,2.19,Windy,Medium ,281093.79
1,5358,ezre285942244,10.76,Jewelry,2.19,Windy,Low ,281104.55
1,5359,dgtz887624068,10.87,Shoes,2.19,Stormy,Medium ,281115.41
1,5360,dsdr256348370,10.87,Books,2.19,Sunny,Medium ,281126.28
1,5361,ejld128090581,10.88,Sports,2.19,Windy,Jam ,281137.16
1,5362,whun396474385,10.91,Books,2.19,Stormy,Low ,281148.07
1,5363,ntnf144600627,11.92,Sports,2.19,Fog,Low ,281159.98
1,5364,izmz842028466,12.07,Jewelry,2.19,Sunny,Jam ,281172.06
1,5365,navo855178808,12.24,Apparel,2.19,Sunny,Jam ,281184.3
1,5366,zkjv832024576,12.26,Skincare,2.19,Windy,Low ,281196.56
1,5367,pdog063784375,12.35,Jewelry,2.19,Stormy,Low ,281208.91
1,5368,tmgg829447496,12.42,Snacks,2.19,Sunny,Jam ,281221.33
1,5369,ifjj771085862,12.42,Home,2.19,Sunny,Medium ,281233.75
1,5370,aniy864318003,13.18,Outdoors,2.19,Sunny,Medium ,281246.93
1,5371,bila622284796,13.41,Pet Supplies,2.19,Windy,Medium ,281260.35
1,5372,zeeb860592210,13.61,Cosmetics,2.19,Sunny,Jam ,281273.96
1,5373,jzqv866399517,13.68,Shoes,2.19,Stormy,Jam ,281287.64
1,5374,cigy872329700,13.77,Kitchen,2.19,Sandstorms,Jam ,281301.41
1,5375,rffh770990459,13.97,Apparel,2.19,Sandstorms,Medium ,281315.38
1,5376,hhso357032523,13.97,Jewelry,2.19,Sandstorms,Low ,281329.35
1,5377,hmkj138444460,13.99,Sports,2.19,Cloudy,Low ,281343.34
1,5378,ufhy269953919,13.99,Skincare,2.19,Sunny,Jam ,281357.33
1,5379,kuho196080768,16.12,Clothing,2.19,Sandstorms,Low ,281373.44
1,5380,sqgp014989041,16.39,Skincare,2.19,Stormy,Medium ,281389.83
